zip,city,state_id,state_name,population
56091,Waldorf,MN,Minnesota,267
56093,Waseca,MN,Minnesota,12742
56096,Waterville,MN,Minnesota,2874
56097,Wells,MN,Minnesota,3593
56098,Winnebago,MN,Minnesota,1946
56101,Windom,MN,Minnesota,6081
56110,Adrian,MN,Minnesota,1714
56111,Alpha,MN,Minnesota,355
56113,Arco,MN,Minnesota,227
56114,Avoca,MN,Minnesota,356
56115,Balaton,MN,Minnesota,1262
56116,Beaver Creek,MN,Minnesota,575
56117,Bigelow,MN,Minnesota,361
56118,Bingham Lake,MN,Minnesota,501
56119,Brewster,MN,Minnesota,1080
56120,Butterfield,MN,Minnesota,925
56121,Ceylon,MN,Minnesota,579
56122,Chandler,MN,Minnesota,621
56123,Currie,MN,Minnesota,447
56125,Dovray,MN,Minnesota,40
56127,Dunnell,MN,Minnesota,478
56128,Edgerton,MN,Minnesota,1948
56129,Ellsworth,MN,Minnesota,780
56131,Fulda,MN,Minnesota,2216
56132,Garvin,MN,Minnesota,454
56134,Hardwick,MN,Minnesota,405
56136,Hendricks,MN,Minnesota,1231
56137,Heron Lake,MN,Minnesota,1091
56138,Hills,MN,Minnesota,1046
56139,Holland,MN,Minnesota,435
56140,Ihlen,MN,Minnesota,54
56141,Iona,MN,Minnesota,338
56142,Ivanhoe,MN,Minnesota,1062
56143,Jackson,MN,Minnesota,4529
56144,Jasper,MN,Minnesota,1146
56145,Jeffers,MN,Minnesota,490
56146,Kanaranzi,MN,Minnesota,48
56147,Kenneth,MN,Minnesota,103
56149,Lake Benton,MN,Minnesota,1205
56150,Lakefield,MN,Minnesota,2863
56151,Lake Wilson,MN,Minnesota,681
56152,Lamberton,MN,Minnesota,1381
56153,Leota,MN,Minnesota,142
56155,Lismore,MN,Minnesota,482
56156,Luverne,MN,Minnesota,6398
56157,Lynd,MN,Minnesota,843
56158,Magnolia,MN,Minnesota,316
56159,Mountain Lake,MN,Minnesota,2520
56160,Odin,MN,Minnesota,225
56161,Okabena,MN,Minnesota,343
56162,Ormsby,MN,Minnesota,263
56164,Pipestone,MN,Minnesota,5573
56165,Reading,MN,Minnesota,334
56166,Revere,MN,Minnesota,203
56167,Round Lake,MN,Minnesota,615
56168,Rushmore,MN,Minnesota,833
56169,Russell,MN,Minnesota,734
56170,Ruthton,MN,Minnesota,486
56171,Sherburn,MN,Minnesota,1527
56172,Slayton,MN,Minnesota,2954
56173,Steen,MN,Minnesota,253
56174,Storden,MN,Minnesota,420
56175,Tracy,MN,Minnesota,2791
56176,Trimont,MN,Minnesota,985
56178,Tyler,MN,Minnesota,1669
56180,Walnut Grove,MN,Minnesota,1203
56181,Welcome,MN,Minnesota,1303
56183,Westbrook,MN,Minnesota,1300
56185,Wilmont,MN,Minnesota,439
56186,Woodstock,MN,Minnesota,450
56187,Worthington,MN,Minnesota,15225
56201,Willmar,MN,Minnesota,24860
56207,Alberta,MN,Minnesota,201
56208,Appleton,MN,Minnesota,2097
56209,Atwater,MN,Minnesota,2635
56210,Barry,MN,Minnesota,4
56211,Beardsley,MN,Minnesota,511
56212,Bellingham,MN,Minnesota,486
56214,Belview,MN,Minnesota,714
56215,Benson,MN,Minnesota,4701
56216,Blomkest,MN,Minnesota,611
56218,Boyd,MN,Minnesota,463
56219,Browns Valley,MN,Minnesota,901
56220,Canby,MN,Minnesota,2705
56221,Chokio,MN,Minnesota,826
56222,Clara City,MN,Minnesota,2012
56223,Clarkfield,MN,Minnesota,1403
56224,Clements,MN,Minnesota,301
56225,Clinton,MN,Minnesota,733
56226,Clontarf,MN,Minnesota,205
56227,Correll,MN,Minnesota,266
56228,Cosmos,MN,Minnesota,905
56229,Cottonwood,MN,Minnesota,1729
56230,Danube,MN,Minnesota,746
56231,Danvers,MN,Minnesota,386
56232,Dawson,MN,Minnesota,2365
56235,Donnelly,MN,Minnesota,486
56236,Dumont,MN,Minnesota,456
56237,Echo,MN,Minnesota,535
56239,Ghent,MN,Minnesota,602
56240,Graceville,MN,Minnesota,807
56241,Granite Falls,MN,Minnesota,3829
56243,Grove City,MN,Minnesota,1968
56244,Hancock,MN,Minnesota,1739
56245,Hanley Falls,MN,Minnesota,481
56248,Herman,MN,Minnesota,760
56249,Holloway,MN,Minnesota,277
56251,Kandiyohi,MN,Minnesota,908
56252,Kerkhoven,MN,Minnesota,1305
56253,Lake Lillian,MN,Minnesota,737
56255,Lucan,MN,Minnesota,407
56256,Madison,MN,Minnesota,2352
56257,Marietta,MN,Minnesota,418
56258,Marshall,MN,Minnesota,15843
56260,Maynard,MN,Minnesota,937
56262,Milan,MN,Minnesota,799
56263,Milroy,MN,Minnesota,452
56264,Minneota,MN,Minnesota,2185
56265,Montevideo,MN,Minnesota,7433
56266,Morgan,MN,Minnesota,1516
56267,Morris,MN,Minnesota,6766
56270,Morton,MN,Minnesota,1208
56271,Murdock,MN,Minnesota,1309
56273,New London,MN,Minnesota,5050
56274,Norcross,MN,Minnesota,252
56276,Odessa,MN,Minnesota,251
56277,Olivia,MN,Minnesota,2962
56278,Ortonville,MN,Minnesota,2685
56279,Pennock,MN,Minnesota,1122
56280,Porter,MN,Minnesota,492
56281,Prinsburg,MN,Minnesota,742
56282,Raymond,MN,Minnesota,1443
56283,Redwood Falls,MN,Minnesota,6469
56284,Renville,MN,Minnesota,2099
56285,Sacred Heart,MN,Minnesota,1047
56287,Seaforth,MN,Minnesota,103
56288,Spicer,MN,Minnesota,4655
56289,Sunburg,MN,Minnesota,597
56291,Taunton,MN,Minnesota,395
56292,Vesta,MN,Minnesota,582
56293,Wabasso,MN,Minnesota,1143
56294,Wanda,MN,Minnesota,79
56295,Watson,MN,Minnesota,301
56296,Wheaton,MN,Minnesota,1861
56297,Wood Lake,MN,Minnesota,824
56301,Saint Cloud,MN,Minnesota,34883
56303,Saint Cloud,MN,Minnesota,26031
56304,Saint Cloud,MN,Minnesota,17281
56307,Albany,MN,Minnesota,5227
56308,Alexandria,MN,Minnesota,26695
56309,Ashby,MN,Minnesota,1456
56310,Avon,MN,Minnesota,5361
56311,Barrett,MN,Minnesota,645
56312,Belgrade,MN,Minnesota,2224
56313,Bock,MN,Minnesota,57
56314,Bowlus,MN,Minnesota,1355
56315,Brandon,MN,Minnesota,1731
56316,Brooten,MN,Minnesota,1521
56318,Burtrum,MN,Minnesota,1130
56319,Carlos,MN,Minnesota,1336
56320,Cold Spring,MN,Minnesota,8553
56321,Collegeville,MN,Minnesota,1572
56323,Cyrus,MN,Minnesota,579
56324,Dalton,MN,Minnesota,1116
56325,Elrosa,MN,Minnesota,194
56326,Evansville,MN,Minnesota,1838
56327,Farwell,MN,Minnesota,771
56328,Flensburg,MN,Minnesota,161
56329,Foley,MN,Minnesota,7700
56330,Foreston,MN,Minnesota,2063
56331,Freeport,MN,Minnesota,2176
56332,Garfield,MN,Minnesota,1658
56334,Glenwood,MN,Minnesota,5791
56335,Greenwald,MN,Minnesota,221
56336,Grey Eagle,MN,Minnesota,1530
56338,Hillman,MN,Minnesota,1579
56339,Hoffman,MN,Minnesota,1068
56340,Holdingford,MN,Minnesota,2433
56342,Isle,MN,Minnesota,2805
56343,Kensington,MN,Minnesota,805
56345,Little Falls,MN,Minnesota,15105
56347,Long Prairie,MN,Minnesota,8067
56349,Lowry,MN,Minnesota,804
56350,McGrath,MN,Minnesota,468
56352,Melrose,MN,Minnesota,5955
56353,Milaca,MN,Minnesota,9489
56354,Miltona,MN,Minnesota,1372
56355,Nelson,MN,Minnesota,643
56356,New Munich,MN,Minnesota,264
56357,Oak Park,MN,Minnesota,1192
56358,Ogilvie,MN,Minnesota,3172
56359,Onamia,MN,Minnesota,3451
56360,Osakis,MN,Minnesota,3738
56361,Parkers Prairie,MN,Minnesota,2590
56362,Paynesville,MN,Minnesota,5560
56363,Pease,MN,Minnesota,227
56364,Pierz,MN,Minnesota,5797
56367,Rice,MN,Minnesota,7226
56368,Richmond,MN,Minnesota,4162
56369,Rockville,MN,Minnesota,575
56371,Roscoe,MN,Minnesota,95
56373,Royalton,MN,Minnesota,3248
56374,Saint Joseph,MN,Minnesota,10020
56375,Saint Stephen,MN,Minnesota,672
56376,Saint Martin,MN,Minnesota,313
56377,Sartell,MN,Minnesota,21008
56378,Sauk Centre,MN,Minnesota,8433
56379,Sauk Rapids,MN,Minnesota,17300
56381,Starbuck,MN,Minnesota,2371
56382,Swanville,MN,Minnesota,1360
56384,Upsala,MN,Minnesota,280
56385,Villard,MN,Minnesota,942
56386,Wahkon,MN,Minnesota,641
56387,Waite Park,MN,Minnesota,7705
56389,West Union,MN,Minnesota,85
56401,Brainerd,MN,Minnesota,31749
56425,Baxter,MN,Minnesota,8729
56431,Aitkin,MN,Minnesota,9142
56433,Akeley,MN,Minnesota,1554
56434,Aldrich,MN,Minnesota,178
56435,Backus,MN,Minnesota,2912
56437,Bertha,MN,Minnesota,1409
56438,Browerville,MN,Minnesota,2830
56440,Clarissa,MN,Minnesota,1469
56441,Crosby,MN,Minnesota,3328
56442,Crosslake,MN,Minnesota,2895
56443,Cushing,MN,Minnesota,1457
56444,Deerwood,MN,Minnesota,3385
56446,Eagle Bend,MN,Minnesota,1502
56447,Emily,MN,Minnesota,832
56448,Fifty Lakes,MN,Minnesota,412
56449,Fort Ripley,MN,Minnesota,1824
56450,Garrison,MN,Minnesota,969
56452,Hackensack,MN,Minnesota,1913
56453,Hewitt,MN,Minnesota,795
56455,Ironton,MN,Minnesota,1670
56458,Lake George,MN,Minnesota,344
56461,Laporte,MN,Minnesota,3316
56464,Menahga,MN,Minnesota,5091
56465,Merrifield,MN,Minnesota,2313
56466,Motley,MN,Minnesota,3126
56467,Nevis,MN,Minnesota,2750
56468,Nisswa,MN,Minnesota,4367
56469,Palisade,MN,Minnesota,965
56470,Park Rapids,MN,Minnesota,10859
56472,Pequot Lakes,MN,Minnesota,8764
56473,Pillager,MN,Minnesota,3452
56474,Pine River,MN,Minnesota,4471
56475,Randall,MN,Minnesota,1674
56477,Sebeka,MN,Minnesota,2498
56479,Staples,MN,Minnesota,5018
56481,Verndale,MN,Minnesota,2333
56482,Wadena,MN,Minnesota,7494
56484,Walker,MN,Minnesota,3252
56501,Detroit Lakes,MN,Minnesota,18239
56510,Ada,MN,Minnesota,2300
56511,Audubon,MN,Minnesota,1942
56514,Barnesville,MN,Minnesota,4055
56515,Battle Lake,MN,Minnesota,2782
56516,Bejou,MN,Minnesota,307
56517,Beltrami,MN,Minnesota,256
56518,Bluffton,MN,Minnesota,469
56519,Borup,MN,Minnesota,309
56520,Breckenridge,MN,Minnesota,3886
56521,Callaway,MN,Minnesota,718
56522,Campbell,MN,Minnesota,540
56523,Climax,MN,Minnesota,391
56524,Clitherall,MN,Minnesota,709
56525,Comstock,MN,Minnesota,76
56527,Deer Creek,MN,Minnesota,875
56528,Dent,MN,Minnesota,1655
56529,Dilworth,MN,Minnesota,4664
56531,Elbow Lake,MN,Minnesota,1948
56533,Elizabeth,MN,Minnesota,333
56534,Erhard,MN,Minnesota,1287
56535,Erskine,MN,Minnesota,1290
56536,Felton,MN,Minnesota,491
56537,Fergus Falls,MN,Minnesota,19650
56540,Fertile,MN,Minnesota,1838
56541,Flom,MN,Minnesota,29
56542,Fosston,MN,Minnesota,2435
56543,Foxhome,MN,Minnesota,224
56544,Frazee,MN,Minnesota,5609
56545,Gary,MN,Minnesota,705
56546,Georgetown,MN,Minnesota,222
56547,Glyndon,MN,Minnesota,2879
56548,Halstad,MN,Minnesota,724
56549,Hawley,MN,Minnesota,4656
56550,Hendrum,MN,Minnesota,291
56551,Henning,MN,Minnesota,2343
56552,Hitterdal,MN,Minnesota,560
56553,Kent,MN,Minnesota,260
56554,Lake Park,MN,Minnesota,2687
56556,Mcintosh,MN,Minnesota,1298
56557,Mahnomen,MN,Minnesota,2797
56560,Moorhead,MN,Minnesota,44156
56562,Moorhead,MN,Minnesota,518
56563,Moorhead,MN,Minnesota,1338
56565,Nashua,MN,Minnesota,126
56566,Naytahwaush,MN,Minnesota,594
56567,New York Mills,MN,Minnesota,3247
56568,Nielsville,MN,Minnesota,106
56569,Ogema,MN,Minnesota,1268
56570,Osage,MN,Minnesota,1130
56571,Ottertail,MN,Minnesota,1761
56572,Pelican Rapids,MN,Minnesota,5900
56573,Perham,MN,Minnesota,6868
56574,Perley,MN,Minnesota,261
56575,Ponsford,MN,Minnesota,647
56576,Richville,MN,Minnesota,858
56578,Rochert,MN,Minnesota,648
56579,Rothsay,MN,Minnesota,1070
56580,Sabin,MN,Minnesota,1330
56581,Shelly,MN,Minnesota,261
56583,Tintah,MN,Minnesota,163
56584,Twin Valley,MN,Minnesota,1360
56585,Ulen,MN,Minnesota,1067
56586,Underwood,MN,Minnesota,1798
56587,Vergas,MN,Minnesota,1299
56588,Vining,MN,Minnesota,458
56589,Waubun,MN,Minnesota,1939
56590,Wendell,MN,Minnesota,378
56591,White Earth,MN,Minnesota,474
56592,Winger,MN,Minnesota,572
56594,Wolverton,MN,Minnesota,429
56601,Bemidji,MN,Minnesota,34700
56621,Bagley,MN,Minnesota,4355
56623,Baudette,MN,Minnesota,2684
56626,Bena,MN,Minnesota,251
56627,Big Falls,MN,Minnesota,215
56628,Bigfork,MN,Minnesota,1649
56629,Birchdale,MN,Minnesota,220
56630,Blackduck,MN,Minnesota,2081
56633,Cass Lake,MN,Minnesota,4863
56634,Clearbrook,MN,Minnesota,1786
56636,Deer River,MN,Minnesota,4679
56637,Talmoon,MN,Minnesota,182
56639,Effie,MN,Minnesota,393
56641,Federal Dam,MN,Minnesota,359
56644,Gonvick,MN,Minnesota,746
56646,Gully,MN,Minnesota,343
56647,Hines,MN,Minnesota,759
56649,International Falls,MN,Minnesota,8895
56650,Kelliher,MN,Minnesota,932
56651,Lengby,MN,Minnesota,638
56652,Leonard,MN,Minnesota,413
56653,Littlefork,MN,Minnesota,1226
56654,Loman,MN,Minnesota,92
56655,Longville,MN,Minnesota,1328
56657,Marcell,MN,Minnesota,248
56658,Margie,MN,Minnesota,0
56659,Max,MN,Minnesota,104
56660,Mizpah,MN,Minnesota,265
56661,Northome,MN,Minnesota,911
56662,Outing,MN,Minnesota,574
56663,Pennington,MN,Minnesota,262
56666,Ponemah,MN,Minnesota,1092
56667,Puposky,MN,Minnesota,824
56668,Ranier,MN,Minnesota,227
56669,Kabetogama,MN,Minnesota,234
56670,Redby,MN,Minnesota,1182
56671,Red Lake,MN,Minnesota,3139
56672,Remer,MN,Minnesota,1955
56673,Roosevelt,MN,Minnesota,608
56676,Shevlin,MN,Minnesota,1812
56678,Solway,MN,Minnesota,1708
56680,Spring Lake,MN,Minnesota,116
56681,Squaw Lake,MN,Minnesota,294
56683,Tenstrike,MN,Minnesota,609
56684,Trail,MN,Minnesota,304
56685,Waskish,MN,Minnesota,86
56686,Williams,MN,Minnesota,962
56688,Wirt,MN,Minnesota,93
56701,Thief River Falls,MN,Minnesota,12814
56710,Alvarado,MN,Minnesota,460
56711,Angle Inlet,MN,Minnesota,66
56713,Argyle,MN,Minnesota,866
56714,Badger,MN,Minnesota,1115
56715,Brooks,MN,Minnesota,331
56716,Crookston,MN,Minnesota,8991
56720,Donaldson,MN,Minnesota,7
56721,East Grand Forks,MN,Minnesota,10791
56722,Euclid,MN,Minnesota,351
56723,Fisher,MN,Minnesota,912
56724,Gatzke,MN,Minnesota,111
56725,Goodridge,MN,Minnesota,925
56726,Greenbush,MN,Minnesota,1576
56727,Grygla,MN,Minnesota,879
56728,Hallock,MN,Minnesota,1149
56729,Halma,MN,Minnesota,123
56731,Humboldt,MN,Minnesota,126
56732,Karlstad,MN,Minnesota,978
56733,Kennedy,MN,Minnesota,381
56734,Lake Bronson,MN,Minnesota,615
56735,Lancaster,MN,Minnesota,658
56736,Mentor,MN,Minnesota,670
56737,Middle River,MN,Minnesota,759
56738,Newfolden,MN,Minnesota,1407
56742,Oklee,MN,Minnesota,806
56744,Oslo,MN,Minnesota,572
56748,Plummer,MN,Minnesota,664
56750,Red Lake Falls,MN,Minnesota,2280
56751,Roseau,MN,Minnesota,5776
56754,Saint Hilaire,MN,Minnesota,495
56755,Saint Vincent,MN,Minnesota,75
56756,Salol,MN,Minnesota,614
56757,Stephen,MN,Minnesota,845
56758,Strandquist,MN,Minnesota,351
56759,Strathcona,MN,Minnesota,363
56760,Viking,MN,Minnesota,412
56761,Wannaska,MN,Minnesota,431
56762,Warren,MN,Minnesota,2337
56763,Warroad,MN,Minnesota,5161
57001,Alcester,SD,South Dakota,1550
57002,Aurora,SD,South Dakota,1615
57003,Baltic,SD,South Dakota,2225
57004,Beresford,SD,South Dakota,3900
57005,Brandon,SD,South Dakota,12140
57006,Brookings,SD,South Dakota,23838
57007,Brookings,SD,South Dakota,2365
57010,Burbank,SD,South Dakota,613
57012,Canistota,SD,South Dakota,1164
57013,Canton,SD,South Dakota,4378
57014,Centerville,SD,South Dakota,1711
57015,Chancellor,SD,South Dakota,815
57016,Chester,SD,South Dakota,680
57017,Colman,SD,South Dakota,1630
57018,Colton,SD,South Dakota,1400
57020,Crooks,SD,South Dakota,1553
57021,Davis,SD,South Dakota,356
57022,Dell Rapids,SD,South Dakota,5476
57024,Egan,SD,South Dakota,531
57025,Elk Point,SD,South Dakota,3165
57026,Elkton,SD,South Dakota,1491
57027,Fairview,SD,South Dakota,199
57028,Flandreau,SD,South Dakota,3112
57029,Freeman,SD,South Dakota,2317
57030,Garretson,SD,South Dakota,2617
57031,Gayville,SD,South Dakota,670
57032,Harrisburg,SD,South Dakota,9558
57033,Hartford,SD,South Dakota,5947
57034,Hudson,SD,South Dakota,720
57035,Humboldt,SD,South Dakota,1527
57036,Hurley,SD,South Dakota,609
57037,Irene,SD,South Dakota,908
57038,Jefferson,SD,South Dakota,1713
57039,Lennox,SD,South Dakota,3875
57040,Lesterville,SD,South Dakota,231
57041,Lyons,SD,South Dakota,115
57042,Madison,SD,South Dakota,7900
57043,Marion,SD,South Dakota,1625
57045,Menno,SD,South Dakota,1190
57046,Mission Hill,SD,South Dakota,524
57047,Monroe,SD,South Dakota,355
57048,Montrose,SD,South Dakota,1353
57049,North Sioux City,SD,South Dakota,7814
57050,Nunda,SD,South Dakota,186
57051,Oldham,SD,South Dakota,181
57052,Olivet,SD,South Dakota,420
57053,Parker,SD,South Dakota,2132
57054,Ramona,SD,South Dakota,698
57055,Renner,SD,South Dakota,1178
57057,Rutland,SD,South Dakota,205
57058,Salem,SD,South Dakota,1792
57059,Scotland,SD,South Dakota,1291
57061,Sinai,SD,South Dakota,220
57062,Springfield,SD,South Dakota,2531
57063,Tabor,SD,South Dakota,814
57064,Tea,SD,South Dakota,7619
57065,Trent,SD,South Dakota,439
57066,Tyndall,SD,South Dakota,1401
57067,Utica,SD,South Dakota,314
57068,Valley Springs,SD,South Dakota,1699
57069,Vermillion,SD,South Dakota,12937
57070,Viborg,SD,South Dakota,1453
57071,Volga,SD,South Dakota,3207
57072,Volin,SD,South Dakota,547
57073,Wakonda,SD,South Dakota,516
57075,Wentworth,SD,South Dakota,1237
57076,Winfred,SD,South Dakota,373
57077,Worthing,SD,South Dakota,1444
57078,Yankton,SD,South Dakota,20547
57103,Sioux Falls,SD,South Dakota,35282
57104,Sioux Falls,SD,South Dakota,27406
57105,Sioux Falls,SD,South Dakota,22764
57106,Sioux Falls,SD,South Dakota,51780
57107,Sioux Falls,SD,South Dakota,11655
57108,Sioux Falls,SD,South Dakota,32888
57110,Sioux Falls,SD,South Dakota,22017
57117,Sioux Falls,SD,South Dakota,22
57197,Sioux Falls,SD,South Dakota,559
57201,Watertown,SD,South Dakota,26375
57212,Arlington,SD,South Dakota,1880
57213,Astoria,SD,South Dakota,507
57214,Badger,SD,South Dakota,171
57216,Big Stone City,SD,South Dakota,1389
57217,Bradley,SD,South Dakota,186
57218,Brandt,SD,South Dakota,262
57219,Bristol,SD,South Dakota,533
57220,Bruce,SD,South Dakota,676
57221,Bryant,SD,South Dakota,1185
57223,Castlewood,SD,South Dakota,1367
57224,Claire City,SD,South Dakota,176
57225,Clark,SD,South Dakota,1760
57226,Clear Lake,SD,South Dakota,1834
57227,Corona,SD,South Dakota,600
57231,De Smet,SD,South Dakota,1769
57232,Eden,SD,South Dakota,601
57233,Erwin,SD,South Dakota,240
57234,Estelline,SD,South Dakota,1372
57235,Florence,SD,South Dakota,796
57236,Garden City,SD,South Dakota,103
57237,Gary,SD,South Dakota,671
57238,Goodwin,SD,South Dakota,317
57239,Grenville,SD,South Dakota,380
57241,Hayti,SD,South Dakota,945
57242,Hazel,SD,South Dakota,418
57243,Henry,SD,South Dakota,521
57245,Kranzburg,SD,South Dakota,149
57246,Labolt,SD,South Dakota,142
57247,Lake City,SD,South Dakota,229
57248,Lake Norden,SD,South Dakota,1150
57249,Lake Preston,SD,South Dakota,1007
57251,Marvin,SD,South Dakota,224
57252,Milbank,SD,South Dakota,4882
57255,New Effington,SD,South Dakota,538
57256,Ortley,SD,South Dakota,226
57257,Peever,SD,South Dakota,531
57258,Raymond,SD,South Dakota,269
57259,Revillo,SD,South Dakota,586
57260,Rosholt,SD,South Dakota,1107
57261,Roslyn,SD,South Dakota,297
57262,Sisseton,SD,South Dakota,5043
57263,South Shore,SD,South Dakota,488
57264,Stockholm,SD,South Dakota,174
57265,Strandburg,SD,South Dakota,255
57266,Summit,SD,South Dakota,628
57268,Toronto,SD,South Dakota,513
57269,Twin Brooks,SD,South Dakota,257
57270,Veblen,SD,South Dakota,740
57271,Vienna,SD,South Dakota,195
57272,Wallace,SD,South Dakota,220
57273,Waubay,SD,South Dakota,1226
57274,Webster,SD,South Dakota,2611
57276,White,SD,South Dakota,949
57278,Willow Lake,SD,South Dakota,1082
57279,Wilmot,SD,South Dakota,981
57301,Mitchell,SD,South Dakota,19142
57311,Alexandria,SD,South Dakota,1509
57312,Alpena,SD,South Dakota,619
57313,Armour,SD,South Dakota,1189
57314,Artesian,SD,South Dakota,535
57315,Avon,SD,South Dakota,1076
57317,Bonesteel,SD,South Dakota,621
57319,Bridgewater,SD,South Dakota,873
57321,Canova,SD,South Dakota,399
57322,Carpenter,SD,South Dakota,309
57323,Carthage,SD,South Dakota,186
57324,Cavour,SD,South Dakota,371
57325,Chamberlain,SD,South Dakota,3237
57328,Corsica,SD,South Dakota,1225
57329,Dante,SD,South Dakota,378
57330,Delmont,SD,South Dakota,548
57331,Dimock,SD,South Dakota,301
57332,Emery,SD,South Dakota,740
57334,Ethan,SD,South Dakota,886
57335,Fairfax,SD,South Dakota,313
57337,Fedora,SD,South Dakota,72
57339,Fort Thompson,SD,South Dakota,1310
57340,Fulton,SD,South Dakota,201
57341,Gann Valley,SD,South Dakota,154
57342,Geddes,SD,South Dakota,350
57344,Harrison,SD,South Dakota,65
57345,Highmore,SD,South Dakota,1089
57346,Stephan,SD,South Dakota,7
57348,Hitchcock,SD,South Dakota,733
57349,Howard,SD,South Dakota,1450
57350,Huron,SD,South Dakota,16148
57353,Iroquois,SD,South Dakota,925
57354,Kaylor,SD,South Dakota,74
57355,Kimball,SD,South Dakota,1350
57356,Lake Andes,SD,South Dakota,2021
57358,Lane,SD,South Dakota,13
57359,Letcher,SD,South Dakota,632
57361,Marty,SD,South Dakota,250
57362,Miller,SD,South Dakota,1940
57363,Mount Vernon,SD,South Dakota,867
57364,New Holland,SD,South Dakota,4
57365,Oacoma,SD,South Dakota,619
57366,Parkston,SD,South Dakota,2619
57367,Pickstown,SD,South Dakota,269
57368,Plankinton,SD,South Dakota,1090
57369,Platte,SD,South Dakota,2605
57370,Pukwana,SD,South Dakota,770
57371,Ree Heights,SD,South Dakota,191
57373,Saint Lawrence,SD,South Dakota,305
57374,Spencer,SD,South Dakota,318
57375,Stickney,SD,South Dakota,590
57376,Tripp,SD,South Dakota,924
57379,Virgil,SD,South Dakota,108
57380,Wagner,SD,South Dakota,3335
57381,Wessington,SD,South Dakota,504
57382,Wessington Springs,SD,South Dakota,1238
57383,White Lake,SD,South Dakota,815
57384,Wolsey,SD,South Dakota,1062
57385,Woonsocket,SD,South Dakota,1365
57386,Yale,SD,South Dakota,326
57401,Aberdeen,SD,South Dakota,32064
57420,Akaska,SD,South Dakota,221
57421,Amherst,SD,South Dakota,75
57422,Andover,SD,South Dakota,153
57424,Ashton,SD,South Dakota,342
57426,Barnard,SD,South Dakota,43
57427,Bath,SD,South Dakota,512
57428,Bowdle,SD,South Dakota,569
57429,Brentford,SD,South Dakota,92
57430,Britton,SD,South Dakota,1916
57432,Claremont,SD,South Dakota,210
57433,Columbia,SD,South Dakota,384
57434,Conde,SD,South Dakota,542
57435,Cresbard,SD,South Dakota,328
57436,Doland,SD,South Dakota,467
57437,Eureka,SD,South Dakota,1278
57438,Faulkton,SD,South Dakota,983
57439,Ferney,SD,South Dakota,1
57440,Frankfort,SD,South Dakota,476
57441,Frederick,SD,South Dakota,512
57442,Gettysburg,SD,South Dakota,1963
57445,Groton,SD,South Dakota,2033
57446,Hecla,SD,South Dakota,521
57448,Hosmer,SD,South Dakota,383
57449,Houghton,SD,South Dakota,280
57450,Hoven,SD,South Dakota,605
57451,Ipswich,SD,South Dakota,2568
57452,Java,SD,South Dakota,174
57454,Langford,SD,South Dakota,702
57455,Lebanon,SD,South Dakota,133
57456,Leola,SD,South Dakota,638
57457,Long Lake,SD,South Dakota,91
57460,Mansfield,SD,South Dakota,338
57461,Mellette,SD,South Dakota,286
57465,Northville,SD,South Dakota,421
57466,Onaka,SD,South Dakota,167
57467,Orient,SD,South Dakota,349
57468,Pierpont,SD,South Dakota,273
57469,Redfield,SD,South Dakota,3094
57470,Rockham,SD,South Dakota,142
57471,Roscoe,SD,South Dakota,514
57472,Selby,SD,South Dakota,1078
57473,Seneca,SD,South Dakota,275
57474,Stratford,SD,South Dakota,184
57475,Tolstoy,SD,South Dakota,133
57476,Tulare,SD,South Dakota,463
57477,Turton,SD,South Dakota,101
57479,Warner,SD,South Dakota,659
57481,Westport,SD,South Dakota,361
57501,Pierre,SD,South Dakota,17456
57520,Agar,SD,South Dakota,127
57521,Belvidere,SD,South Dakota,245
57522,Blunt,SD,South Dakota,474
57523,Burke,SD,South Dakota,953
57528,Colome,SD,South Dakota,970
57529,Dallas,SD,South Dakota,250
57531,Draper,SD,South Dakota,84
57532,Fort Pierre,SD,South Dakota,2911
57533,Gregory,SD,South Dakota,1633
57534,Hamill,SD,South Dakota,118
57536,Harrold,SD,South Dakota,278
57537,Hayes,SD,South Dakota,30
57538,Herrick,SD,South Dakota,247
57540,Holabird,SD,South Dakota,194
57541,Ideal,SD,South Dakota,149
57543,Kadoka,SD,South Dakota,786
57544,Kennebec,SD,South Dakota,461
57547,Long Valley,SD,South Dakota,138
57548,Lower Brule,SD,South Dakota,1526
57551,Martin,SD,South Dakota,2026
57552,Midland,SD,South Dakota,532
57553,Milesville,SD,South Dakota,205
57555,Mission,SD,South Dakota,3530
57559,Murdo,SD,South Dakota,795
57560,Norris,SD,South Dakota,380
57562,Okaton,SD,South Dakota,131
57563,Okreek,SD,South Dakota,157
57564,Onida,SD,South Dakota,893
57566,Parmelee,SD,South Dakota,1136
57567,Philip,SD,South Dakota,1014
57568,Presho,SD,South Dakota,682
57569,Reliance,SD,South Dakota,357
57570,Rosebud,SD,South Dakota,2213
57571,Saint Charles,SD,South Dakota,39
57572,Saint Francis,SD,South Dakota,1457
57574,Tuthill,SD,South Dakota,106
57576,Vivian,SD,South Dakota,59
57577,Wanblee,SD,South Dakota,1100
57579,White River,SD,South Dakota,1473
57580,Winner,SD,South Dakota,4271
57584,Witten,SD,South Dakota,74
57585,Wood,SD,South Dakota,105
57601,Mobridge,SD,South Dakota,3483
57620,Bison,SD,South Dakota,590
57621,Bullhead,SD,South Dakota,285
57622,Cherry Creek,SD,South Dakota,185
57623,Dupree,SD,South Dakota,955
